Entity,Code,Date,Total confirmed deaths
France,FRA,14-Feb-20,0
France,FRA,15-Feb-20,1
France,FRA,16-Feb-20,1
France,FRA,17-Feb-20,1
France,FRA,18-Feb-20,1
France,FRA,19-Feb-20,1
France,FRA,20-Feb-20,1
France,FRA,21-Feb-20,1
France,FRA,22-Feb-20,1
France,FRA,23-Feb-20,1
France,FRA,24-Feb-20,1
France,FRA,25-Feb-20,1
France,FRA,26-Feb-20,1
France,FRA,27-Feb-20,2
France,FRA,28-Feb-20,2
France,FRA,29-Feb-20,2
France,FRA,1-Mar-20,2
France,FRA,2-Mar-20,2
France,FRA,3-Mar-20,3
France,FRA,4-Mar-20,4
France,FRA,5-Mar-20,4
France,FRA,6-Mar-20,7
France,FRA,7-Mar-20,9
France,FRA,8-Mar-20,10
France,FRA,9-Mar-20,19
France,FRA,10-Mar-20,30
France,FRA,11-Mar-20,33
France,FRA,12-Mar-20,48
France,FRA,13-Mar-20,61
France,FRA,14-Mar-20,79
France,FRA,15-Mar-20,91
France,FRA,16-Mar-20,127
France,FRA,17-Mar-20,148
France,FRA,18-Mar-20,175
France,FRA,19-Mar-20,244
France,FRA,20-Mar-20,372
France,FRA,21-Mar-20,450
France,FRA,22-Mar-20,562
France,FRA,23-Mar-20,674
France,FRA,24-Mar-20,860
France,FRA,25-Mar-20,1100
French Polynesia,PYF,19-Mar-20,0
French Polynesia,PYF,20-Mar-20,0
French Polynesia,PYF,21-Mar-20,0
French Polynesia,PYF,22-Mar-20,0
French Polynesia,PYF,23-Mar-20,0
French Polynesia,PYF,24-Mar-20,0
French Polynesia,PYF,25-Mar-20,0
Gabon,GAB,13-Mar-20,0
Gabon,GAB,15-Mar-20,0
Gabon,GAB,16-Mar-20,0
Gabon,GAB,17-Mar-20,0
Gabon,GAB,18-Mar-20,0
Gabon,GAB,19-Mar-20,0
Gabon,GAB,20-Mar-20,0
Gabon,GAB,21-Mar-20,1
Gabon,GAB,22-Mar-20,1
Gabon,GAB,23-Mar-20,1
Gabon,GAB,24-Mar-20,1
Gabon,GAB,25-Mar-20,1
Gambia,GMB,18-Mar-20,0
Gambia,GMB,19-Mar-20,0
Gambia,GMB,20-Mar-20,0
Gambia,GMB,21-Mar-20,0
Gambia,GMB,22-Mar-20,0
Gambia,GMB,23-Mar-20,0
Gambia,GMB,24-Mar-20,1
Gambia,GMB,25-Mar-20,1
Georgia,GEO,31-Dec-19,0
Georgia,GEO,1-Jan-20,0
Georgia,GEO,2-Jan-20,0
Georgia,GEO,3-Jan-20,0
Georgia,GEO,4-Jan-20,0
Georgia,GEO,5-Jan-20,0
Georgia,GEO,6-Jan-20,0
Georgia,GEO,7-Jan-20,0
Georgia,GEO,8-Jan-20,0
Georgia,GEO,9-Jan-20,0
Georgia,GEO,10-Jan-20,0
Georgia,GEO,11-Jan-20,0
Georgia,GEO,12-Jan-20,0
Georgia,GEO,13-Jan-20,0
Georgia,GEO,14-Jan-20,0
Georgia,GEO,15-Jan-20,0
Georgia,GEO,16-Jan-20,0
Georgia,GEO,17-Jan-20,0
Georgia,GEO,18-Jan-20,0
Georgia,GEO,19-Jan-20,0
Georgia,GEO,20-Jan-20,0
Georgia,GEO,21-Jan-20,0
Georgia,GEO,22-Jan-20,0
Georgia,GEO,23-Jan-20,0
Georgia,GEO,24-Jan-20,0
Georgia,GEO,25-Jan-20,0
Georgia,GEO,26-Jan-20,0
Georgia,GEO,27-Jan-20,0
Georgia,GEO,28-Jan-20,0
Georgia,GEO,29-Jan-20,0
Georgia,GEO,30-Jan-20,0
Georgia,GEO,31-Jan-20,0
Georgia,GEO,1-Feb-20,0
Georgia,GEO,2-Feb-20,0
Georgia,GEO,3-Feb-20,0
Georgia,GEO,4-Feb-20,0
Georgia,GEO,5-Feb-20,0
Georgia,GEO,6-Feb-20,0
Georgia,GEO,7-Feb-20,0
Georgia,GEO,8-Feb-20,0
Georgia,GEO,9-Feb-20,0
Georgia,GEO,10-Feb-20,0
Georgia,GEO,11-Feb-20,0
Georgia,GEO,12-Feb-20,0
Georgia,GEO,13-Feb-20,0
Georgia,GEO,14-Feb-20,0
Georgia,GEO,15-Feb-20,0
Georgia,GEO,16-Feb-20,0
Georgia,GEO,17-Feb-20,0
Georgia,GEO,18-Feb-20,0
Georgia,GEO,19-Feb-20,0
Georgia,GEO,20-Feb-20,0
Georgia,GEO,21-Feb-20,0
Georgia,GEO,22-Feb-20,0
Georgia,GEO,23-Feb-20,0
Georgia,GEO,24-Feb-20,0
Georgia,GEO,25-Feb-20,0
Georgia,GEO,26-Feb-20,0
Georgia,GEO,27-Feb-20,0
Georgia,GEO,28-Feb-20,0
Georgia,GEO,29-Feb-20,0
Georgia,GEO,1-Mar-20,0
Georgia,GEO,2-Mar-20,0
Georgia,GEO,5-Mar-20,0
Georgia,GEO,6-Mar-20,0
Georgia,GEO,8-Mar-20,0
Georgia,GEO,9-Mar-20,0
Georgia,GEO,10-Mar-20,0
Georgia,GEO,11-Mar-20,0
Georgia,GEO,12-Mar-20,0
Georgia,GEO,13-Mar-20,0
Georgia,GEO,14-Mar-20,0
Georgia,GEO,15-Mar-20,0
Georgia,GEO,16-Mar-20,0
Georgia,GEO,17-Mar-20,0
Georgia,GEO,18-Mar-20,0
Georgia,GEO,19-Mar-20,0
Georgia,GEO,20-Mar-20,0
Georgia,GEO,21-Mar-20,0
Georgia,GEO,22-Mar-20,0
Georgia,GEO,23-Mar-20,0
Georgia,GEO,24-Mar-20,0
Georgia,GEO,25-Mar-20,0
Germany,DEU,31-Dec-19,0
Germany,DEU,1-Jan-20,0
Germany,DEU,2-Jan-20,0
Germany,DEU,3-Jan-20,0
Germany,DEU,4-Jan-20,0
Germany,DEU,5-Jan-20,0
Germany,DEU,6-Jan-20,0
Germany,DEU,7-Jan-20,0
Germany,DEU,8-Jan-20,0
Germany,DEU,9-Jan-20,0
Germany,DEU,10-Jan-20,0
Germany,DEU,11-Jan-20,0
Germany,DEU,12-Jan-20,0
Germany,DEU,13-Jan-20,0
Germany,DEU,14-Jan-20,0
Germany,DEU,15-Jan-20,0
Germany,DEU,16-Jan-20,0
Germany,DEU,17-Jan-20,0
Germany,DEU,18-Jan-20,0
Germany,DEU,19-Jan-20,0
Germany,DEU,20-Jan-20,0
Germany,DEU,21-Jan-20,0
Germany,DEU,22-Jan-20,0
Germany,DEU,23-Jan-20,0
Germany,DEU,24-Jan-20,0
Germany,DEU,25-Jan-20,0
Germany,DEU,26-Jan-20,0
Germany,DEU,27-Jan-20,0
Germany,DEU,28-Jan-20,0
Germany,DEU,29-Jan-20,0
Germany,DEU,30-Jan-20,0
Germany,DEU,31-Jan-20,0
Germany,DEU,1-Feb-20,0
Germany,DEU,2-Feb-20,0
Germany,DEU,3-Feb-20,0
Germany,DEU,4-Feb-20,0
Germany,DEU,5-Feb-20,0
Germany,DEU,6-Feb-20,0
Germany,DEU,7-Feb-20,0
Germany,DEU,8-Feb-20,0
Germany,DEU,9-Feb-20,0
Germany,DEU,10-Feb-20,0
Germany,DEU,11-Feb-20,0
Germany,DEU,12-Feb-20,0
Germany,DEU,13-Feb-20,0
Germany,DEU,14-Feb-20,0
Germany,DEU,15-Feb-20,0
Germany,DEU,16-Feb-20,0
Germany,DEU,17-Feb-20,0
Germany,DEU,18-Feb-20,0
Germany,DEU,19-Feb-20,0
Germany,DEU,20-Feb-20,0
Germany,DEU,21-Feb-20,0
Germany,DEU,22-Feb-20,0
Germany,DEU,23-Feb-20,0
Germany,DEU,24-Feb-20,0
Germany,DEU,25-Feb-20,0
Germany,DEU,26-Feb-20,0
Germany,DEU,27-Feb-20,0
Germany,DEU,28-Feb-20,0
Germany,DEU,29-Feb-20,0
Germany,DEU,1-Mar-20,0
Germany,DEU,2-Mar-20,0
Germany,DEU,3-Mar-20,0
Germany,DEU,4-Mar-20,0
Germany,DEU,5-Mar-20,0
Germany,DEU,6-Mar-20,0
Germany,DEU,7-Mar-20,0
Germany,DEU,8-Mar-20,0
Germany,DEU,9-Mar-20,0
Germany,DEU,10-Mar-20,2
Germany,DEU,11-Mar-20,2
Germany,DEU,12-Mar-20,3
Germany,DEU,13-Mar-20,5
Germany,DEU,14-Mar-20,5
Germany,DEU,15-Mar-20,8
Germany,DEU,16-Mar-20,12
Germany,DEU,17-Mar-20,13
Germany,DEU,18-Mar-20,13
Germany,DEU,19-Mar-20,13
Germany,DEU,20-Mar-20,43
Germany,DEU,21-Mar-20,45
Germany,DEU,22-Mar-20,67
Germany,DEU,23-Mar-20,94
Germany,DEU,24-Mar-20,126
Germany,DEU,25-Mar-20,149
Ghana,GHA,13-Mar-20,0
Ghana,GHA,15-Mar-20,0
Ghana,GHA,16-Mar-20,0
Ghana,GHA,17-Mar-20,0
Ghana,GHA,18-Mar-20,0
Ghana,GHA,19-Mar-20,0
Ghana,GHA,20-Mar-20,0
Ghana,GHA,21-Mar-20,0
Ghana,GHA,22-Mar-20,1
Ghana,GHA,23-Mar-20,1
Ghana,GHA,24-Mar-20,2
Ghana,GHA,25-Mar-20,2
Gibraltar,GIB,20-Mar-20,0
Gibraltar,GIB,21-Mar-20,0
Gibraltar,GIB,22-Mar-20,0
Gibraltar,GIB,23-Mar-20,0
Gibraltar,GIB,24-Mar-20,0
Gibraltar,GIB,25-Mar-20,0
Greece,GRC,31-Dec-19,0
Greece,GRC,1-Jan-20,0
Greece,GRC,2-Jan-20,0
Greece,GRC,3-Jan-20,0
Greece,GRC,4-Jan-20,0
Greece,GRC,5-Jan-20,0
Greece,GRC,6-Jan-20,0
Greece,GRC,7-Jan-20,0
Greece,GRC,8-Jan-20,0
Greece,GRC,9-Jan-20,0
Greece,GRC,10-Jan-20,0
Greece,GRC,11-Jan-20,0
Greece,GRC,12-Jan-20,0
Greece,GRC,13-Jan-20,0
Greece,GRC,14-Jan-20,0
Greece,GRC,15-Jan-20,0
Greece,GRC,16-Jan-20,0
Greece,GRC,17-Jan-20,0
Greece,GRC,18-Jan-20,0
Greece,GRC,19-Jan-20,0
Greece,GRC,20-Jan-20,0
Greece,GRC,21-Jan-20,0
Greece,GRC,22-Jan-20,0
Greece,GRC,23-Jan-20,0
Greece,GRC,24-Jan-20,0
Greece,GRC,25-Jan-20,0
Greece,GRC,26-Jan-20,0
Greece,GRC,27-Jan-20,0
Greece,GRC,28-Jan-20,0
Greece,GRC,29-Jan-20,0
Greece,GRC,30-Jan-20,0
Greece,GRC,31-Jan-20,0
Greece,GRC,1-Feb-20,0
Greece,GRC,2-Feb-20,0
Greece,GRC,3-Feb-20,0
Greece,GRC,4-Feb-20,0
Greece,GRC,5-Feb-20,0
Greece,GRC,6-Feb-20,0
Greece,GRC,7-Feb-20,0
Greece,GRC,8-Feb-20,0
Greece,GRC,9-Feb-20,0
Greece,GRC,10-Feb-20,0
Greece,GRC,11-Feb-20,0
Greece,GRC,12-Feb-20,0
Greece,GRC,13-Feb-20,0
Greece,GRC,14-Feb-20,0
Greece,GRC,15-Feb-20,0
Greece,GRC,16-Feb-20,0
Greece,GRC,17-Feb-20,0
Greece,GRC,18-Feb-20,0
Greece,GRC,19-Feb-20,0
Greece,GRC,20-Feb-20,0
Greece,GRC,21-Feb-20,0
Greece,GRC,22-Feb-20,0
Greece,GRC,23-Feb-20,0
Greece,GRC,24-Feb-20,0
Greece,GRC,25-Feb-20,0
Greece,GRC,26-Feb-20,0
Greece,GRC,27-Feb-20,0
Greece,GRC,28-Feb-20,0
Greece,GRC,29-Feb-20,0
Greece,GRC,1-Mar-20,0
Greece,GRC,2-Mar-20,0
Greece,GRC,5-Mar-20,0
Greece,GRC,6-Mar-20,0
Greece,GRC,7-Mar-20,0
Greece,GRC,8-Mar-20,0
Greece,GRC,9-Mar-20,0
Greece,GRC,10-Mar-20,0
Greece,GRC,11-Mar-20,0
Greece,GRC,12-Mar-20,1
Greece,GRC,13-Mar-20,1
Greece,GRC,14-Mar-20,1
Greece,GRC,15-Mar-20,3
Greece,GRC,16-Mar-20,4
Greece,GRC,17-Mar-20,4
Greece,GRC,18-Mar-20,5
Greece,GRC,19-Mar-20,5
Greece,GRC,20-Mar-20,5
Greece,GRC,21-Mar-20,8
Greece,GRC,22-Mar-20,13
Greece,GRC,23-Mar-20,15
Greece,GRC,24-Mar-20,17
Greece,GRC,25-Mar-20,20
Greenland,GRL,20-Mar-20,0
Greenland,GRL,21-Mar-20,0
Greenland,GRL,22-Mar-20,0
Greenland,GRL,23-Mar-20,0
Greenland,GRL,24-Mar-20,0
Greenland,GRL,25-Mar-20,0
Grenada,GRD,23-Mar-20,0
Grenada,GRD,24-Mar-20,0
Grenada,GRD,25-Mar-20,0
Guam,GUM,19-Mar-20,0
Guam,GUM,20-Mar-20,0
Guam,GUM,21-Mar-20,0
Guam,GUM,22-Mar-20,1
Guam,GUM,23-Mar-20,1
Guam,GUM,24-Mar-20,1
Guam,GUM,25-Mar-20,1
Guatemala,GTM,15-Mar-20,0
Guatemala,GTM,16-Mar-20,1
Guatemala,GTM,17-Mar-20,1
Guatemala,GTM,18-Mar-20,1
Guatemala,GTM,19-Mar-20,1
Guatemala,GTM,20-Mar-20,1
Guatemala,GTM,21-Mar-20,1
Guatemala,GTM,22-Mar-20,1
Guatemala,GTM,23-Mar-20,1
Guatemala,GTM,24-Mar-20,1
Guatemala,GTM,25-Mar-20,1
Guernsey,GGY,20-Mar-20,0
Guernsey,GGY,21-Mar-20,0
Guernsey,GGY,22-Mar-20,0
Guernsey,GGY,23-Mar-20,0
Guernsey,GGY,24-Mar-20,0
Guernsey,GGY,25-Mar-20,0
Guinea,GIN,14-Mar-20,0
Guinea,GIN,15-Mar-20,0
Guinea,GIN,17-Mar-20,0
Guinea,GIN,18-Mar-20,0
Guinea,GIN,19-Mar-20,0
Guinea,GIN,20-Mar-20,0
Guinea,GIN,21-Mar-20,0
Guinea,GIN,22-Mar-20,0
Guinea,GIN,23-Mar-20,0
Guinea,GIN,24-Mar-20,0
Guinea,GIN,25-Mar-20,0
Guyana,GUY,13-Mar-20,1
Guyana,GUY,16-Mar-20,1
Guyana,GUY,17-Mar-20,1
Guyana,GUY,18-Mar-20,1
Guyana,GUY,19-Mar-20,1
Guyana,GUY,20-Mar-20,1
Guyana,GUY,21-Mar-20,1
Guyana,GUY,22-Mar-20,1
Guyana,GUY,23-Mar-20,1
Guyana,GUY,24-Mar-20,1
Guyana,GUY,25-Mar-20,1
Haiti,HTI,20-Mar-20,0
Haiti,HTI,21-Mar-20,0
Haiti,HTI,22-Mar-20,0
Haiti,HTI,23-Mar-20,0
Haiti,HTI,24-Mar-20,0
Haiti,HTI,25-Mar-20,0
Honduras,HND,12-Mar-20,0
Honduras,HND,14-Mar-20,0
Honduras,HND,16-Mar-20,0
Honduras,HND,17-Mar-20,0
Honduras,HND,18-Mar-20,0
Honduras,HND,19-Mar-20,0
Honduras,HND,20-Mar-20,0
Honduras,HND,21-Mar-20,0
Honduras,HND,22-Mar-20,0
Honduras,HND,23-Mar-20,0
Honduras,HND,24-Mar-20,0
Honduras,HND,25-Mar-20,0
Hungary,HUN,5-Mar-20,0
Hungary,HUN,7-Mar-20,0
Hungary,HUN,8-Mar-20,0
Hungary,HUN,9-Mar-20,0
Hungary,HUN,10-Mar-20,0
Hungary,HUN,11-Mar-20,0
Hungary,HUN,12-Mar-20,0
Hungary,HUN,13-Mar-20,0
Hungary,HUN,14-Mar-20,0
Hungary,HUN,15-Mar-20,0
Hungary,HUN,16-Mar-20,1
Hungary,HUN,17-Mar-20,1
Hungary,HUN,18-Mar-20,1
Hungary,HUN,19-Mar-20,1
Hungary,HUN,20-Mar-20,1
Hungary,HUN,21-Mar-20,4
Hungary,HUN,22-Mar-20,4
Hungary,HUN,23-Mar-20,7
Hungary,HUN,24-Mar-20,8
Hungary,HUN,25-Mar-20,10
Iceland,ISL,31-Dec-19,0
Iceland,ISL,1-Jan-20,0
Iceland,ISL,2-Jan-20,0
Iceland,ISL,3-Jan-20,0
Iceland,ISL,4-Jan-20,0
Iceland,ISL,5-Jan-20,0
Iceland,ISL,6-Jan-20,0
Iceland,ISL,7-Jan-20,0
Iceland,ISL,8-Jan-20,0
Iceland,ISL,9-Jan-20,0
Iceland,ISL,10-Jan-20,0
Iceland,ISL,11-Jan-20,0
Iceland,ISL,12-Jan-20,0
Iceland,ISL,13-Jan-20,0
Iceland,ISL,14-Jan-20,0
Iceland,ISL,15-Jan-20,0
Iceland,ISL,16-Jan-20,0
Iceland,ISL,17-Jan-20,0
Iceland,ISL,18-Jan-20,0
Iceland,ISL,19-Jan-20,0
Iceland,ISL,20-Jan-20,0
Iceland,ISL,21-Jan-20,0
Iceland,ISL,22-Jan-20,0
Iceland,ISL,23-Jan-20,0
Iceland,ISL,24-Jan-20,0
Iceland,ISL,25-Jan-20,0
Iceland,ISL,26-Jan-20,0
Iceland,ISL,27-Jan-20,0
Iceland,ISL,28-Jan-20,0
Iceland,ISL,29-Jan-20,0
Iceland,ISL,30-Jan-20,0
Iceland,ISL,31-Jan-20,0
Iceland,ISL,1-Feb-20,0
Iceland,ISL,2-Feb-20,0
Iceland,ISL,3-Feb-20,0
Iceland,ISL,4-Feb-20,0
Iceland,ISL,5-Feb-20,0
Iceland,ISL,6-Feb-20,0
Iceland,ISL,7-Feb-20,0
Iceland,ISL,8-Feb-20,0
Iceland,ISL,9-Feb-20,0
Iceland,ISL,10-Feb-20,0
Iceland,ISL,11-Feb-20,0
Iceland,ISL,12-Feb-20,0
Iceland,ISL,13-Feb-20,0
Iceland,ISL,14-Feb-20,0
Iceland,ISL,15-Feb-20,0
Iceland,ISL,16-Feb-20,0
Iceland,ISL,17-Feb-20,0
Iceland,ISL,18-Feb-20,0
Iceland,ISL,19-Feb-20,0
Iceland,ISL,20-Feb-20,0
Iceland,ISL,21-Feb-20,0
Iceland,ISL,22-Feb-20,0
Iceland,ISL,23-Feb-20,0
Iceland,ISL,24-Feb-20,0
Iceland,ISL,25-Feb-20,0
Iceland,ISL,26-Feb-20,0
Iceland,ISL,27-Feb-20,0
Iceland,ISL,28-Feb-20,0
Iceland,ISL,29-Feb-20,0
Iceland,ISL,1-Mar-20,0
Iceland,ISL,2-Mar-20,0
Iceland,ISL,3-Mar-20,0
Iceland,ISL,4-Mar-20,0
Iceland,ISL,5-Mar-20,0
Iceland,ISL,6-Mar-20,0
Iceland,ISL,7-Mar-20,0
Iceland,ISL,8-Mar-20,0
Iceland,ISL,9-Mar-20,0
Iceland,ISL,10-Mar-20,0
Iceland,ISL,11-Mar-20,0
Iceland,ISL,12-Mar-20,0
Iceland,ISL,13-Mar-20,0
Iceland,ISL,14-Mar-20,0
Iceland,ISL,15-Mar-20,0
Iceland,ISL,16-Mar-20,0
Iceland,ISL,17-Mar-20,0
Iceland,ISL,18-Mar-20,0
Iceland,ISL,19-Mar-20,0
Iceland,ISL,20-Mar-20,1
Iceland,ISL,21-Mar-20,1
Iceland,ISL,22-Mar-20,1
Iceland,ISL,23-Mar-20,1
Iceland,ISL,24-Mar-20,2
Iceland,ISL,25-Mar-20,2
India,IND,31-Dec-19,0
India,IND,1-Jan-20,0
India,IND,2-Jan-20,0
India,IND,3-Jan-20,0
India,IND,4-Jan-20,0
India,IND,5-Jan-20,0
India,IND,6-Jan-20,0
India,IND,7-Jan-20,0
India,IND,8-Jan-20,0
India,IND,9-Jan-20,0
India,IND,10-Jan-20,0
India,IND,11-Jan-20,0
India,IND,12-Jan-20,0
India,IND,13-Jan-20,0
India,IND,14-Jan-20,0
India,IND,15-Jan-20,0
India,IND,16-Jan-20,0
India,IND,17-Jan-20,0
India,IND,18-Jan-20,0
India,IND,19-Jan-20,0
India,IND,20-Jan-20,0
India,IND,21-Jan-20,0
India,IND,22-Jan-20,0
India,IND,23-Jan-20,0
India,IND,24-Jan-20,0
India,IND,25-Jan-20,0
India,IND,26-Jan-20,0
India,IND,27-Jan-20,0
India,IND,28-Jan-20,0
India,IND,29-Jan-20,0
India,IND,30-Jan-20,0
India,IND,31-Jan-20,0
India,IND,1-Feb-20,0
India,IND,2-Feb-20,0
India,IND,3-Feb-20,0
India,IND,4-Feb-20,0
India,IND,5-Feb-20,0
India,IND,6-Feb-20,0
India,IND,7-Feb-20,0
India,IND,8-Feb-20,0
India,IND,9-Feb-20,0
India,IND,10-Feb-20,0
India,IND,11-Feb-20,0
India,IND,12-Feb-20,0
India,IND,13-Feb-20,0
India,IND,14-Feb-20,0
India,IND,15-Feb-20,0
India,IND,16-Feb-20,0
India,IND,17-Feb-20,0
India,IND,18-Feb-20,0
India,IND,19-Feb-20,0
India,IND,20-Feb-20,0
India,IND,21-Feb-20,0
India,IND,22-Feb-20,0
India,IND,23-Feb-20,0
India,IND,24-Feb-20,0
India,IND,25-Feb-20,0
India,IND,26-Feb-20,0
India,IND,27-Feb-20,0
India,IND,28-Feb-20,0
India,IND,29-Feb-20,0
India,IND,1-Mar-20,0
India,IND,2-Mar-20,0
India,IND,3-Mar-20,0
India,IND,4-Mar-20,0
India,IND,5-Mar-20,0
India,IND,6-Mar-20,0
India,IND,7-Mar-20,0
India,IND,8-Mar-20,0
India,IND,10-Mar-20,0
India,IND,11-Mar-20,0
India,IND,12-Mar-20,0
India,IND,13-Mar-20,1
India,IND,14-Mar-20,2
India,IND,15-Mar-20,2
India,IND,16-Mar-20,2
India,IND,17-Mar-20,3
India,IND,18-Mar-20,3
India,IND,19-Mar-20,3
India,IND,20-Mar-20,4
India,IND,21-Mar-20,4
India,IND,22-Mar-20,4
India,IND,23-Mar-20,7
India,IND,24-Mar-20,9
India,IND,25-Mar-20,9
Indonesia,IDN,31-Dec-19,0
Indonesia,IDN,1-Jan-20,0
Indonesia,IDN,2-Jan-20,0
Indonesia,IDN,3-Jan-20,0
Indonesia,IDN,4-Jan-20,0
Indonesia,IDN,5-Jan-20,0
Indonesia,IDN,6-Jan-20,0
Indonesia,IDN,7-Jan-20,0
Indonesia,IDN,8-Jan-20,0
Indonesia,IDN,9-Jan-20,0
Indonesia,IDN,10-Jan-20,0
Indonesia,IDN,11-Jan-20,0
Indonesia,IDN,12-Jan-20,0
Indonesia,IDN,13-Jan-20,0
Indonesia,IDN,14-Jan-20,0
Indonesia,IDN,15-Jan-20,0
Indonesia,IDN,16-Jan-20,0
Indonesia,IDN,17-Jan-20,0
Indonesia,IDN,18-Jan-20,0
Indonesia,IDN,19-Jan-20,0
Indonesia,IDN,20-Jan-20,0
Indonesia,IDN,21-Jan-20,0
Indonesia,IDN,22-Jan-20,0
Indonesia,IDN,23-Jan-20,0
Indonesia,IDN,24-Jan-20,0
Indonesia,IDN,25-Jan-20,0
Indonesia,IDN,26-Jan-20,0
Indonesia,IDN,27-Jan-20,0
Indonesia,IDN,28-Jan-20,0
Indonesia,IDN,29-Jan-20,0
Indonesia,IDN,30-Jan-20,0
Indonesia,IDN,31-Jan-20,0
Indonesia,IDN,1-Feb-20,0
Indonesia,IDN,2-Feb-20,0
Indonesia,IDN,3-Feb-20,0
Indonesia,IDN,4-Feb-20,0
Indonesia,IDN,5-Feb-20,0
Indonesia,IDN,6-Feb-20,0
Indonesia,IDN,7-Feb-20,0
Indonesia,IDN,8-Feb-20,0
Indonesia,IDN,9-Feb-20,0
Indonesia,IDN,10-Feb-20,0
Indonesia,IDN,11-Feb-20,0
Indonesia,IDN,12-Feb-20,0
Indonesia,IDN,13-Feb-20,0
Indonesia,IDN,14-Feb-20,0
Indonesia,IDN,15-Feb-20,0
Indonesia,IDN,16-Feb-20,0
Indonesia,IDN,17-Feb-20,0
Indonesia,IDN,18-Feb-20,0
Indonesia,IDN,19-Feb-20,0
Indonesia,IDN,20-Feb-20,0
Indonesia,IDN,21-Feb-20,0
Indonesia,IDN,22-Feb-20,0
Indonesia,IDN,23-Feb-20,0
Indonesia,IDN,24-Feb-20,0
Indonesia,IDN,25-Feb-20,0
Indonesia,IDN,26-Feb-20,0
Indonesia,IDN,27-Feb-20,0
Indonesia,IDN,28-Feb-20,0
Indonesia,IDN,29-Feb-20,0
Indonesia,IDN,1-Mar-20,0
Indonesia,IDN,2-Mar-20,0
Indonesia,IDN,7-Mar-20,0
Indonesia,IDN,9-Mar-20,0
Indonesia,IDN,11-Mar-20,0
Indonesia,IDN,12-Mar-20,1
Indonesia,IDN,14-Mar-20,4
Indonesia,IDN,15-Mar-20,4
Indonesia,IDN,16-Mar-20,5
Indonesia,IDN,17-Mar-20,5
Indonesia,IDN,18-Mar-20,5
Indonesia,IDN,19-Mar-20,5
Indonesia,IDN,20-Mar-20,19
Indonesia,IDN,21-Mar-20,25
Indonesia,IDN,22-Mar-20,38
Indonesia,IDN,23-Mar-20,48
Indonesia,IDN,24-Mar-20,49
Indonesia,IDN,25-Mar-20,55
International,,31-Dec-19,0
International,,1-Jan-20,0
International,,2-Jan-20,0
International,,3-Jan-20,0
International,,4-Jan-20,0
International,,5-Jan-20,0
International,,6-Jan-20,0
International,,7-Jan-20,0
International,,8-Jan-20,0
International,,9-Jan-20,0
International,,10-Jan-20,0
International,,11-Jan-20,0
International,,12-Jan-20,0
International,,13-Jan-20,0
International,,14-Jan-20,0
International,,15-Jan-20,0
International,,16-Jan-20,0
International,,17-Jan-20,0
International,,18-Jan-20,0
International,,19-Jan-20,0
International,,20-Jan-20,0
International,,21-Jan-20,0
International,,22-Jan-20,0
International,,23-Jan-20,0
International,,24-Jan-20,0
International,,25-Jan-20,0
International,,26-Jan-20,0
International,,27-Jan-20,0
International,,28-Jan-20,0
International,,29-Jan-20,0
International,,30-Jan-20,0
International,,31-Jan-20,0
International,,1-Feb-20,0
International,,2-Feb-20,0
International,,3-Feb-20,0
International,,4-Feb-20,0
International,,5-Feb-20,0
International,,6-Feb-20,0
International,,7-Feb-20,0
International,,8-Feb-20,0
International,,9-Feb-20,0
International,,10-Feb-20,0
International,,11-Feb-20,0
International,,12-Feb-20,0
International,,13-Feb-20,0
International,,14-Feb-20,0
International,,15-Feb-20,0
International,,16-Feb-20,0
International,,17-Feb-20,0
International,,18-Feb-20,0
International,,19-Feb-20,0
International,,20-Feb-20,2
International,,21-Feb-20,2
International,,22-Feb-20,2
International,,23-Feb-20,2
International,,24-Feb-20,3
International,,25-Feb-20,3
International,,26-Feb-20,4
International,,27-Feb-20,4
International,,28-Feb-20,4
International,,29-Feb-20,6
International,,1-Mar-20,6
International,,2-Mar-20,6
International,,10-Mar-20,7
Iran,IRN,31-Dec-19,0
Iran,IRN,1-Jan-20,0
Iran,IRN,2-Jan-20,0
Iran,IRN,3-Jan-20,0
Iran,IRN,4-Jan-20,0
Iran,IRN,5-Jan-20,0
Iran,IRN,6-Jan-20,0
Iran,IRN,7-Jan-20,0
Iran,IRN,8-Jan-20,0
Iran,IRN,9-Jan-20,0
Iran,IRN,10-Jan-20,0
Iran,IRN,11-Jan-20,0
Iran,IRN,12-Jan-20,0
Iran,IRN,13-Jan-20,0
Iran,IRN,14-Jan-20,0
Iran,IRN,15-Jan-20,0
Iran,IRN,16-Jan-20,0
Iran,IRN,17-Jan-20,0
Iran,IRN,18-Jan-20,0
Iran,IRN,19-Jan-20,0
Iran,IRN,20-Jan-20,0
Iran,IRN,21-Jan-20,0
Iran,IRN,22-Jan-20,0
Iran,IRN,23-Jan-20,0
Iran,IRN,24-Jan-20,0
Iran,IRN,25-Jan-20,0
Iran,IRN,26-Jan-20,0
Iran,IRN,27-Jan-20,0
Iran,IRN,28-Jan-20,0
Iran,IRN,29-Jan-20,0
Iran,IRN,30-Jan-20,0
Iran,IRN,31-Jan-20,0
Iran,IRN,1-Feb-20,0
Iran,IRN,2-Feb-20,0
Iran,IRN,3-Feb-20,0
Iran,IRN,4-Feb-20,0
Iran,IRN,5-Feb-20,0
Iran,IRN,6-Feb-20,0
Iran,IRN,7-Feb-20,0
